id,zanr
45587,4
45618,36
48442,36
48391,10
48391,11
42870,4
42870,29
42068,36
42068,19
48770,4
41487,1
41487,2
41487,4
41487,10
41487,6
39247,4
39247,10
39247,36
46471,4
46471,8
46471,7
46471,22
48580,37
48580,13
48580,32
48580,27
43969,4
43969,22
43969,35
43969,23
43969,27
40904,8
40904,22
40904,36
41710,1
41710,10
41710,22
41710,35
41710,38
43523,1
43523,2
43523,4
43523,10
44203,1
44203,2
44203,8
44203,10
44203,22
44203,35
48849,7
48849,31
48753,4
48753,37
48753,27
42282,4
42282,8
42282,10
42282,22
42282,35
42282,23
42282,25
47257,4
47257,8
47257,22
47257,37
40620,4
40620,36
42627,10
42627,27
42340,4
42340,10
42625,2
42625,10
42625,6
42625,42
46093,8
46093,36
41812,4
41812,22
41812,9
41812,35
41812,27
43814,37
43814,11
43814,31
42544,1
42544,2
44881,8
44881,10
44881,11
44881,27
45572,10
45572,24
40960,4
40960,10
48406,30
48406,23
48488,5
48488,14
48488,7
48488,37
48488,41
48488,40
48492,1
48492,24
48492,38
48492,31
43691,8
43691,23
43691,25
41530,8
41530,41
41530,40
41169,36
41169,19
41169,23
43767,8
43767,7
43767,24
43767,37
43767,40
48470,1
48470,8
48470,10
48252,4
48252,36
48252,42
45577,8
45577,19
49110,5
49110,14
49110,37
37008,19
43741,1
43741,24
43741,18
43741,27
48859,4
48859,36
48859,19
48859,25
48926,4
48926,36
48926,23
48926,27
45576,8
45576,10
45576,9
48556,1
48556,10
48556,19
44961,8
44961,37
44961,40
44961,27
48483,4
48483,14
48483,37
46352,8
46352,36
46352,23
46352,42
47790,1
47790,10
49926,37
49926,6
49926,13
49926,27
48569,1
48569,8
48569,24
48569,18
48569,38
48761,2
48761,10
42351,4
42351,22
42351,36
44037,2
44037,10
44037,22
44037,36
41946,24
41946,9
41946,35
41946,27
40834,2
40834,10
48471,24
48471,29
48471,32
46985,2
46985,10
46985,22
38192,2
38192,24
38192,18
45055,4
45055,22
45055,36
45055,13
45055,27
44940,1
44940,24
44940,37
44940,23
44940,27
48804,10
48804,47
48804,36
41833,4
41833,37
41833,32
41833,27
49738,13
49292,24
48776,10
48776,11
44387,28
44387,8
44387,7
44387,37
48505,2
48505,4
48505,10
48505,37
48505,6
48505,13
40608,1
40608,8
40608,24
40608,18
40608,38
48567,37
48567,19
48567,32
44275,19
48858,36
49505,36
48466,1
48466,24
48466,18
44274,30
48775,4
48775,36
48680,1
48680,41
48680,27
38749,24
38749,41
42587,8
42587,10
42587,36
49040,1
49040,2
49040,4
49040,7
49040,42
48644,1
48644,24
48644,18
38440,1
38440,8
38440,24
49515,1
49515,2
49515,4
49515,10
49263,36
49263,23
33737,1
33737,24
33737,18
33737,23
39893,1
39893,4
39893,24
48862,4
48862,11
49664,30
47623,36
49184,36
